,Title,Accident_x0020_Date,Geolocation_x0020_Latitude,Geolocation_x0020_Longitude,NSTB_x0020_Investigation_x0020_Status,NTSB_x0020_Title,Executive_x0020_Summary,Probable_x0020_Cause,AccidentContent,AccidentCount,AccidentHeader,DisclaimerContent,WhatHappened,WhatWeFound,WhatWeRecommended,IIC,LessonsLearned,Waterway,InvestigativeDetailVideo1,InvestigativeDetailVideo2,InvestigativeDetailVideo3,InvestigativeDetailVideo4,InvestigativeDetailVideo1Title,InvestigativeDetailVideo2Title,InvestigativeDetailVideo3Title,InvestigativeDetailVideo4Title,RelatedSafetyAlert,RelatedRecommendations,RelatedReports
56,CSX Transportation Coal Train Derailment Killed Two Individuals,2012-08-20T04:00:00Z,39.267328,-76.798307,Closed,,,,,,,,"<p>​​On August 20, 2012, about 11&#58;54 p.m. eastern daylight time, an eastbound CSX Transportation (CSXT) coal train, U81318, derailed the first 21 cars at milepost (MP) 12.9 while crossing the railroad bridge over Main Street on the Old Main Line (OML) Subdivision in Ellicott City, Maryland.&#160;The train consisted of two locomotives and 80 loaded coal cars; the train length was 4,227 feet and the weight was 9,873 trailing tons. Seven of the derailed cars fell into a public parking area that was below and north of the tracks. The remainder of the derailed cars overturned and spilled coal along the north side of the tracks.<br></p><p>Prior to the train crossing the bridge, two individuals entered the railroad right-of-way on the north side of the railroad bridge that crossed Main Street. They climbed over a short wooden fence and entered CSXT property without authorization to access the railroad bridge. They were sitting on the bridge during the derailment. Both individuals were killed by the spilled coal.
</p><p>The CSXT train crew consisted of an engineer, a conductor, and an engineer trainee. No crewmembers were injured. At the time of the accident, the sky was cloudy and dark, the wind was calm, and the temperature was 65°F. The damage was estimated to be $1.9 million.
</p><p>The CSXT train crew reported for duty at 4&#58;00 p.m. on August 20, 2012, in Cumberland, Maryland. The train departed Cumberland eastbound toward Baltimore, Maryland.​<br></p>",<p>We determined&#160;that the probable cause of the Ellicott City derailment was a broken rail stemming from an undetected internal defect which grew to a catastrophic failure due to the combination of a worn rail head that was approaching levels for scheduled replacement and high axle loads.​<br></p>,,,,,,,,,,,,,,,
57,Switchman Struck between Two Union Pacific Rail Cars,2012-07-31T04:00:00Z,43.1441205,-93.483207,Closed,,,,,,,,"<p>​​On July 31, 2012, at 2&#58;25 a.m., a Union Pacific Railroad (UP RR ) switchman was killed after being crushed between two rail cars in the Mason City, Iowa, rail yard. The switchman was assigned to yard job YMC04. He went on duty on July 30, 2012, at 10&#58;30 p.m. along with an engineer and a footboard yardmaster. During switching operations, the switchman discovered a coupler knuckle with a missing pin. While making repairs to the coupler knuckle, he was struck and fatally injured by two rail cars that rolled into him.</p>","<p>We determined&#160;that the probable cause of the accident was the switchman not ensuring the two rail cars on track 3 were properly secured before attempting to repair the coupler knuckle on rail car UTLX 203998. Contributing to the accident was the lack of a thorough job briefing by the rail yard crew, specifically a review of ​securement req​uirements, before the switchman entered the gage of the rail.</p>",,,,,,,,,,,,,,,
58,Collision between Two Freight Trains,2012-07-21T04:00:00Z,37.5016238,-94.4860433,Closed,,,,,,,,"<p>​​On July 21, 2012 , about 3&#58;30 p.m. central daylight time Ka​​nsas City Southern Rail way Company (KCS) freight train QSHKC20 collided with the side of BNSF Railway (BNSF) freight train EMHSEBM088 at a railroad crossing near Arcadia, Kansas.</p><div><p>At the time of the collision, the BNSF train was traveling about 35 mph and the KCS train was traveling about 31 mph. The temperature at the time of the accident was 92°F and the weather was clear.<br></p></div>","<p>We determined&#160;that the probable cause of the accident was the failure of the train crew of Kansas City Southern Railway Company freight train QSHKC20 to comply with trackside signal indications. Contributing to the accident was the lack of a positive train control system that could have stopped the train, thereby preventing the accident.<br></p>",,,,,,,,,,,,,,,
59,Head-On Collision of Two Union Pacific Railroad Freight Trains,2012-06-24T04:00:00Z,36.586864,-101.635895,Closed,,,,,,,,"<p>​​On Sunday, June 24, 2012, at 10&#58;02 a.m. central daylight time, eastbound Union Pacific Railroad (UP) freight train ZLAAH-22 and westbound UP freight train AAMMLX-22 collided head-on while operating on straight track on the UP Pratt subdivision near Goodwell, Oklahoma. Skies were clear, the temperature was 89°F, and visibility was 10 miles.</p><p>The collision derailed 3 locomotives and 24 cars of the eastbound train and 2 locomotives and 8 cars of the westbound train. The engineer and the conductor of the eastbound train and the engineer of the westbound train were killed. The conductor of the westbound train jumped to safety. During the collision and derailment, several fuel tanks from the derailed locomotives ruptured, releasing diesel fuel that ignited and burned. Damage was estimated at $14.8 million.<br></p>","<p>We determined&#160;that the probable cause of this accident was the eastbound Union Pacific Railroad train crew’s lack of response to wayside signals because of the engineer’s inability to see and correctly interpret the signals; the conductor’s disengagement from his duties; and the lack of positive train control, which would have stopped the train and prevented the collision regardless of the crew’s inaction. Contributing to the accident was a medical examination process that failed to decertify the engineer before his deteriorating vision adversely affected his ability to operate a train safely.​​<br></p>","<p>​We made recommendations to the&#160;Federal Railroad Administration, Brotherhood of Locomotive Engineers and Trainmen​, United Transportation Union, all Class I Railroads​, all Railroads Subject to the Positive Train Control Provisions of the Rail Safety Improvement Act of 2008​ and​<br>​​Union Pacific Railroad.<br></p>",,,,,,,,,,,,,,
60,Highway-rail grade crossing collision,2012-02-28T05:00:00Z,38.6803751,-90.1755517,Closed,,,,,,,,"<p>​​On February 28, 2012, at 11&#58;57 a.m., southbound Amtrak train 301 28​, traveling on Union Pacific Railroad (UP) Springfield Subdivision main track 2, collided with an eastbound vehicle at the Bissell Street highway rail grade crossing (crossing) in Madison, Illinois. Two UP signal employees were working in the UP warning system signal bungalow for the crossing when the accident occurred. Locomotive video recorder data indicated that the crossing warning system did not activate before or during the collision. The vehicle driver died as a result of the collision.</p>",<p>We determined&#160;that the probable cause of the accident was the failure of the Union Pacific Railroad signal inspector and signal technician to provide for the safety of train movements and highway users prior to disabling the highway rail grade crossing warning system at the Bissell Street crossing. Contributing to the accident was the failure of Union Pacific Railroad management to ensure proper procedures were followed during the software upgrades to provide for the safety of train movements and highway users.<br></p>,,,,,,,,,,,,,,,
61,Employee struck by moving equipment,2012-01-09T05:00:00Z,35.2021664,-101.9453665,Closed,,,,,,,,"<p>​​On Monday, January 9, 2012, at 11&#58;09 a.m. central standard time, a BNSF Railway BNSF welding foreman on yard track No. 1805 near Amarillo, Texas, was struck and killed by a J6 rail grinding machine.<br></p>",<p>We determined​&#160;that the probable cause of the accident was the BNSF welding foreman ’s entering the gage of the track in front of the moving Loram grinding machine. Contributing to the accident was Loram’s ineffective training on the operating rul​es governing point protection and signaling of equipment movement.</p>,,,,,,,,,,,,,,,
62,Collision between Two CSX Transportation Freight Trains,2012-01-06T05:00:00Z,41.5442922,-86.9235945,Closed,,,,,,,,"<p>​​On January 6, 2012, at 1&#58;18 p.m., westbound CSX Transportation (CSX) freight train Q39506 struck the rear end of standing westbound CSX freight train K68303 on track 2 at milepost (MP) 224.5 near Westville, Indiana.</p><p>​​The crew of train Q39506 had just escaped the locomotive , which had derailed on its side onto track 1, when CSX westbound freight train Q16105 operating on track 1, struck the derail ed locomotive. </p><p>The derailed equipment from both collisions included the last 7 cars o f train K68303 both locomotives and 6 cars of trai​​n Q39506 and all 3 locomotives and 12 cars of train Q16105. Spilled diesel fuel from the locomotives caught fire.</p><p>The engineer and conductor of train Q39506 were injured and transported to a local hospital.</p>

<p>The weather was clear and 54°F at the time of the accident. The estimated damage was about 5 million.</p>","<p>We determined&#160;that the probable cause of the accident was the failure of the crew of train Q39506 to maintain vigilant attention to wayside signals, communicate effectively, avoid distractions from prohibited text messaging, and comply with the speed restrictions required by the railroad signal system. Contributing to the accident was the lack of a positive train control system that would have stopped the train and prevented the collision regardless of the crew’s inaction.<br></p>",,,,,,,,,,,,,,,
63,Iowa Interstate Railroad Train Derailment and Subsequent Hazardous Materials Release and Fire,2011-10-07T04:00:00Z,41.2927433,-89.5148567,Closed,,,,,,,,"<p>​​On October 7, 2011, at 2&#58;14 a.m. central daylight time, 26 cars in eastbound Iowa Interstate Railroad (IAIS) train RI-BI-06 derailed in Tiskilwa, Illinois. Ten of the derailed cars contained ethanol, a hazardous material; ethanol released from the damaged tank cars ignited and burned Property damage was estimated to be $1.6 million. The engineer and the conductor were not injured N o emergency responders were injured during the fire suppression and cleanup efforts.</p>",<p>We determined that the probable cause of the accident was a broken rail. Contributing to the large quantity of hazardous materials released was inadequate puncture resistance of the tank heads and shells of the DOT-111 A-100W1 general service tank cars and the failure of draft sill attachments.</p>,,,,,,,,,,,,,,,
64,"Employee Fatality, BNSF Argentine Yard",2011-08-15T04:00:00Z,39.0775984,-94.6556925,Closed,,,,,,,,"<p>​​On August 15, 2011, about 1&#58;12 p.m., central daylight time, a BNSF Railway (BNSF) yard crewmember was killed while coupling railcars in the BNSF Argentine Yard in Kansas City, Kansas. The accident occurred on the east end of track 23 in the classification yard. During the day of the accident, the weather was overcast and rainy. The temperature was 63°F.<br></p>","<p>We determined that the probable cause of the accident was the failure of the remote control operations crew to establish required protections before the helper enter​ed the gap between the lead end of a train and a cut of freestanding, rolling railcars.<br></p>",,,,,,,,,,,,,,,
65,The Belt Railway Company of Chicago Employee Fatality,2011-07-25T04:00:00Z,41.7659816,-87.9415264,Closed,,,,,,,,"<p>​​On Monday, July 25, 2011, about 12&#58;33 a.m. central daylight time a Belt Railway Company of Chicago (BRC) conductor was killed while coupling cars in a hump classification yard track in Bedford Park, Illinois. The accident occurred in the BRC Clearing Yard, West Classification Yard (WCLS) track 16. The conductor was found in the gage of the track between the 17th and 18th west railcars. The drawbars on these two rail cars were found to be crossed. The conductor appeared to have been pinched between the knuckle of the stationary car that was coupled to the train and the drawbar carrier of the free rolling car that he was attempting to couple. At the time of the accident, the weather was mostly cloudy; the temperature was 76˚F.<br></p>",<p>​​We determined that the probable cause of the accident was the failure of the conductor to apply the necessary protections before he stepped between the cars to adjust the drawbars​. Contributing to the cause of the accident was the BRC’s lack of an effective efficiency testing program to periodically observe and enforce its safety and operating rules for switching movements.​​​<br></p>,,,,,,,,,,,,,,,
66,"Rear-end Collision, CSX Trains Q19423 and Q61822",2011-05-24T04:00:00Z,34.9440887,-80.7202473,Closed,,,,,,,,"<p>​​On May 24, 2011, about 3&#58;35 a.m. eastern daylight time northbound CSX Transportation (CSX) freight train Q19423 (striking train) was traveling about 48 mph on a single main track when it struck the rear of northbound CSX freight train Q61822 (struck train), which was stopped on the track near Mineral Springs, North Carolina. The struck train was stopped at a red signal, located at milepost (MP) 313.7 near Mineral Springs, waiting for another northbound train (train 616) on the track ahead to proceed . The accident occurred at MP 314 on the CSX Florence Division, Monroe Subdivision.<br></p><p>In the accident, two locomotives and the first nine cars of the striking train and the last four cars of the struck train derailed. The two crewmembers of the striking train were fatally injured ; the two crewmembers of the struck tra in were treated for minor injuries. Property damage was estimated to be $1.6 million.​</p>",<p>​​We dermined that the probable cause of the accident was the failure of the striking train crew to comply with the speed restriction required when they encountered a dark signal. Contributing to the accident was the lack of a positive train control system that could have prevented th​​e accident.</p>,,,,,,,,,,,,,,,
67,Collision of Port Authority Trans-Hudson Train with Bumping Post at Hoboken Station,2011-05-08T04:00:00Z,40.7353489,-74.0288654,Closed,,,,,,,,"​On May 8, 2011, about 8&#58;32 a.m. eastern daylight time, Port Authority Trans-Hudson Corporation (PATH) train 820, consisting of seven multiple-unit electric locomotives, was routed to platform track 2 to offload passengers at the Hoboken station in Hoboken, New Jersey, when it struck the bumping post at the end of the track. It was estimated that 70 passengers were on board the train. As a result of the collision, 30 passengers, the engineer, and the conductor were transported to local hospitals with non-life-threatening injuries and released the same day. Five injured passengers refused medical attention on scene. PATH estimated total damages to be $352,617.<br>",<p>We determind​​&#160;that the probable cause of the accident was the failure of the engineer to control the speed of the train entering the station. Contributing to the accident was the lack of a positive train control system that would have intervened to stop the train and prevent the collision.​<br></p>,<p>​We&#160;​made recommendations to the Federal Railroad Administration.<br></p>,,,,,,,,,,,,,,
68,Collision of BNSF Coal Train With the Rear End of Standing BNSF Maintenance-of-Way Equipment Train,2011-04-17T04:00:00Z,41.013066,-95.229492,Closed,,,,,,,,"<p>​On April 17, 2011, about 6&#58;55&#160;a.m. central daylight time, eastbound BNSF Railway&#160;(BNSF) coal train C-BTMCNM0-26, BNSF 9159 East, collided with the rear end of standing BNSF maintenance-of-way (MOW) equipment train U-BRGCRI-15, BNSF 9470 East, near Red Oak, Iowa.&#160;The accident occurred on a curve near milepost (MP) 448.3 on main track number two (track two) on the Creston Subdivision of the BNSF Nebraska Division. The striking coal train was travelling about 23 mph when it struck the standing MOW equipment train.<br></p><p>​As a result of the collision, the two lead locomotives of the striking train derailed along with the first two coal cars. The modular crew cab on the lead locomotive of the striking train was detached, partially crushed, and involved in a subsequent diesel fuel fire. Seven additional coal cars were also damaged but did not derail. The 10 rear cars of the struck train derailed. Both the engineer and the conductor on the striking train were fatally injured in the collision. The crew on the locomotive of the struck train reported non-life-threatening injuries. Damages were estimated at more than $8.7 million. The weather at the time of the accident was reported as 5 miles‘ visibility, with mist at Red Oak airport, which is about 3 1/2 miles east of the accident location.
​<br></p><p>Event recorder data from the lead locomotive of the striking train indicate that before the collision, train speed increased and the throttle was decreased as the train crested a hill west of the accident site. The last throttle reduction occurred 1 minute 53 seconds before impact. The train‘s brakes were not applied before impact.<br></p><p><br></p><p>Related Video&#58;</p><iframe src=""https&#58;//www.youtube.com/embed/BsIQInMleUc?controls=0"" title=""YouTube Player"" class=""youtube""></iframe>&#160;<p><br></p>",<p>We determined&#160;that the probable cause of the accident was the failure of the crew of the striking train to comply with the signal indication requiring them to operate in accordance with restricted speed requirements and stop short of the standing train because they had fallen asleep due to fatigue resulting from their irregular work schedules and their medical conditions. Contributing to the accident was the absence of a positive train control system that identifies the rear of a train and stops a following train if a safe braking profile is exceeded. Contributing to the severity of collision damage to the locomotive cab of the striking coal train was the absence of crashworthiness standards for modular locomotive crew cabs.​<br></p>,"<p>​We made recommendations to the&#160;Federal Railroad Administration, Association of American Railroads​, and BNSF Railway​.<br></p>",,,,,,,,,,,,,,
69,Grade Crossing Collision Between Burlington Northern Freight Train and Automobile,2011-03-23T04:00:00Z,46.105970,-122.888802,Closed,,,,,,,,"​On March 23, 2011, at 4&#58;25 p.m., a northbound Burlington Northern Santa Fe Railway (BNSF) freight train, G-CRKINB9-16H (BNSF 7363), collided with a 2008 Chevrolet Suburban departing the Longview Junction yard at a private grade crossing in Kelso, Washington. A Coach America driver was operating the Suburban. (Coach America was under contract to BNSF to transport operating crews.) A BNSF conductor, a student conductor, and a locomotive engineer were passengers in the Suburban. The driver, the student conductor, and the locomotive engineer were fatally injured. The conductor sustained serious injuries and was flown to Oregon Health &amp; Science University Hospital in Portland, Oregon. The BNSF train crew was not injured. The Suburban was totaled at a cost of $30,000, and the lead BNSF train locomotive received $2,000 in damage. At the time of the accident, the weather was partly cloudy with a temperature of about 59° F.<br>","<p>We determined&#160;that the probable cause of the accident was the failure of the Suburban driver to stop his vehicle before he drove onto the tracks to ensure there were no approaching trains. Contributing to the accident was the placement of railroad equipment too close to the crossing, obscuring the visibility of approaching trains.​​​​<br></p>",,,,,,,,,,,,,,,
70,Collision of Two Canadian National Railway Freight Trains,2010-09-30T04:00:00Z,47.0287469,-91.6900861,Closed,,,,,,,,"​​On September 30, 2010, about 4&#58;05 p.m. central daylight time,&#160;Canadian National Railway (CN)&#160;freight train U78982-30 (southbound train), consisting of three locomotives and 116 railcars loaded with iron ore, collided head on with CN freight train U78983-30 (northbound train), consisting of three locomotives and 118 empty iron ore railcars. Prior to the collision, the southbound train was traveling about 15 mph and the northbound train was traveling about 39 mph. Three locomotives and 14 railcars derailed. The five crewmembers on both trains were injured and transported to hospitals. Four crewmembers were treated and released, while the fifth crewmember required additional treatment in the hospital.<br>","<p>We determined&#160;that the probable cause of the accident was the southbound train crew’s error in departing the Highland siding before the northbound train had passed. Contributing to the accident was the Canadian National Railway’s use of after-arrival track authorities in nonsignaled territory, a procedure that is vulnerable to human error and lacks inherent safety redundancies to ensure consistent, safe operation. Also contributing to the accident was crew fatigue and inadequate crew resource management.​​<br></p>","<p>​We​ made recommendations to the Federal Railroad Administration,&#160;Canadian National Railway,&#160;Brotherhood of Locomotive Engineers and Trainmen,&#160;United Transportation Union,&#160;Canadian Pacific Railway Limited, Kansas City Southern Railway Company, and Norfolk Southern Railroad, and Union Pacific Railroad.<br></p>",,,,,,,,,,,,,,
71,Collision between Two Miami-Dade Transit Metromover Cars,2010-07-20T04:00:00Z,25.7645922,-80.1980286,Closed,,,,,,,,"​​On July 20, 2010, about 5&#58;39 p.m., eastern daylight time, an inbound Miami-Dade Transit (MDT) Metromover,&#160;traveling about 10 mph along a fixed guideway, struck the trailing end of another Metromover. The struck Metromover was stopped at Brickell Station near downtown Miami, Florida. There were a total of 45 passengers on board the two Metromovers. These Metromovers operate in a fully automatic mode without human operators. Sixteen passengers incurred minor injuries and were transported to, treated by, and released from local hospitals. At the time of the accident, weather conditions were clear, with winds of 20 mph and a temperature of 87° F. Total damages were estimated at $406,691.<br>",<p>​​We determined that the probable cause of the accident was the Miami-Dade Transit rail traffic controllers’ decision to restart automated train operations without accounting for the location of all Metromovers following a safety shutdown after the signal rail had been damaged by a defective Metromover guide wheel. Contributing to the accident was inadequate oversight by Miami-Dade Transit.</p>,,,,,,,,,,,,,,,
72,Washington Metropolitan Area Transit Authority Derailment,2010-02-12T05:00:00Z,38.9036142,-77.0447968,Closed,,,,,,,,"​​On February 12, 2010, about 10&#58;16 a.m., outbound Washington Metropolitan Area Transit<div>Authority (WMATA) Red Line Metrorail train 156, consisting of six passenger cars, departed the
</div><div>Farragut North station on the No. 2 main track and was routed by the automatic train control
</div><div>system into a pocket track.&#160;The train operator completed the move into the pocket track and
</div><div>stopped the train briefly about 180 feet before the red signal at the exit from the pocket track.
</div><div>The operator then moved the train at 7 mph past the signal and through an electrically powered
</div><div>derail.3 The front wheel set of the lead car derailed, causing the operator to apply emergency
</div><div>braking and the train to stop 27.9 feet after the point of derailment. At the time of the accident,
</div><div>train 156 was carrying 345 passengers.&#160;<br></div>","<p>​​We determined​​ that the probable cause of the accident was the train operator’s failure to follow proper operating procedures, which resulted in her operating the train past a red signal and over the interconnected derail. Contributing to the accident was the failure of WMATA management to provide proper supervision of the train operator, which resulted in the incomplete configuration of the train identification and destination codes leading to the routing of the train into the pocket track.</p>",,,,,,,,,,,,,,,
73,Washington Metropolitan Area Transit Authority Hi-Rail Maintenance Vehicle Strikes Two Wayside Workers Near the Rockville Station,2010-01-26T05:00:00Z,39.0842672,-77.1484797,Closed,,,,,,,,"<p>​​On January 26, 2010, about 1&#58;40 a.m., a hi-rail vehicle—a truck or automobile that can be operated on either highways or rails—operating southbound about 0.9 miles north of the Washington Metropolitan Area Transit Authority Rockville Metro Station struck and fatally injured two automatic train control technicians who were working on the right-of-way replacing an impedance bond between the tracks. The hi-rail vehicle was traveling down the track in the reverse gear at about 13 mph.<br></p>","<p>​We&#160;determined&#160;that the probable cause of the accident was inadequate safeguards by the Washington Metropolitan Area Transit Authority to protect roadway workers from approaching hi-rail vehicles, and to ensure hi-rail operators were aware of any wayside work being performed. Contributing to the accident was the inadequate communication of vital information concerning ongoing work by the Operations Control Center; the lack of an appropriate and effective lookout by the hi-rail vehicle operator and crew to carefully observe the track on approach; and the ineffective lookout for trains and/or hi-rail vehicles on the part of the automatic train control technicians.​<br></p>","<p>​We made recommendations to the Federal Transit Administration, and the American Public Transportation Association.<br></p>",,,,,,,,,,,,,,
74,Derailment of BNSF Freight Train with Employee Fatality,2009-12-29T05:00:00Z,45.0357108,-93.278029,Closed,,,,,,,,"<p>​​On December 29, 2009, about 11&#58;22 a.m., a BNSF Railway Company (BNSF) switching crew was shoving railcars into an industrial track on the west side of Northtown Yard in Minneapolis, Minnesota. The switch helper was riding on the lead railcar, which derailed and
pinned him against the wall of a building, fatally injuring him.</p><p>At the time of the accident, the switch helper was operating one locomotive and five railcars by remote control. He was on the north side of the leading end of the railcar furthest from the locomotive, using an operating control unit connected to a harness worn on the front of his body, just above his waist, to remotely operate the movement. The weather at the time of the accident was clear, with a temperature of approximately 17° F. There was an accumulation of
snow and ice on and around the tracks.​<br></p>","<p>We determined​​&#160;that the probable cause of the accident was a buildup of ice and snow that derailed a boxcar on which an employee was riding, crushing the employee between the boxcar and an adjacent building. Contributing to the accident 
​was the decision to ride the boxcar when conditions were not determined to be safe.</p>",,,,,,,,,,,,,,,
75,Washington Metropolitan Area Transit Authority Rear-end collision,2009-11-29T05:00:00Z,38.9024862,-77.1915819,Closed,,,,,,,,"On November 29, 2009, about 4&#58;28 a.m. eastern standard time, Washington Metropolitan Area Transit Authority (WMATA) Metrorail train 902 struck the rear of a standing WMATA train at the West Falls Church rail yard, which is located in Falls Church, Virginia. No passengers were on board either train at the time of the collision; however, two WMATA maintenance department car cleaners were on board the struck train. The employees sustained minor injuries from the accident and were treated and released by a local hospital. The operator of train 902 also sustained minor injuries and was treated and released by a local hospital. Damage to train equipment was estimated to be about $9 million.​<br>","<p>We determined&#160;that the probable cause of the accident was the failure of the train operator to control the movement of his train as it approached the standing train, possibly due to his fatigue.<br></p>",,,,,,,,,,,,,,,
76,Collision of Two Municipal Transportation Agency Light Rail Vehicles,2009-07-18T04:00:00Z,37.7412115,-122.4678679,Closed,,,,,,,,"<p>​​On July 18, 2009, about 2&#58;50 p.m., at West Portal Station, San Francisco, California, San Francisco Municipal Railway Transit System (MUNI) L Line train 1433 struck the rear end of standing MUNI K Line train 1407. The operators of both trains and 46 passengers were taken to hospitals. The operator of the striking train and 27 of the passengers had serious injuries. The incident was not affected by weather; it occurred as the trains were just exiting a tunnel. Estimated damages were $4.5 million.<br></p>","<p>We determined that the probable cause of the July 18, 2009, collision of two San Francisco Municipal Railway Transit System trains in San Francisco, California, at West Portal Station was the failure of the operator of L Line train 1407 to maintain the train in automatic mode until reaching the station stop at the West Portal platform, which would have been a safeguard against his loss of consciousness. Contributing to the accident was the San Francisco Municipal Railway Transit System’s failure to monitor and enforce the requirement that the operator wait until reaching the platform before changing the operating mode of the train.</p>",,,,,,,,,,,,,,,
77,"Collision of Dakota, Minnesota & Eastern Railroad Freight Train and 19 Stationary Railcars",2009-07-14T04:00:00Z,41.5651386,-90.513884,Closed,,,,,,,,"​​On July 14, 2009, about 2&#58;08 a.m., central daylight time,&#160;Dakota, Minnesota &amp; Eastern Railroad (DME)&#160;freight train B61-13, consisting of two locomotives (DME 4003 and 4001) and 83 railcars, was operating southbound under track warrant authority&#160;in non-signaled territory on the main track when it went into Bettendorf Yard via the misaligned north yard hand-operated switch. Event recorder data showed that the train was operating at 25 mph before the DME train’s engineer activated the emergency brakes as the train entered the yard. However, the braking action was only able to slow the train to about 21 mph before it struck 19 loaded railcars on yard track No. 3, derailing 4 of those railcars, in addition to derailing 9 railcars and the 2 locomotives on the DME train. The engineer and the conductor on DME train B61-13 sustained fatal injuries. The north yard hand-operated switch had been left incorrectly lined from the main track onto the yard track by the crew of BNSF Railway Company (BNSF) local train RCHI4274-13I (BNSF local).&#160;<br>","<p>We determined&#160;that the probable cause of the accident was the BNSF Railway local train RCHI4274-13I crew releasing track warrant authority before returning the north yard hand-operated switch to the correct position. Contributing to the accident was the dispatcher for the Dakota, Minnesota &amp; Eastern (DME) Railroad granting track warrant authority to DME train B61-13 without holding a job briefing which would confirm the accurate positions of all applicable main track switches. Also contributing to the accident was a hand-operated switch position reflector target that could not be observed by the crew of train B61-13 at a sufficient distance to stop the train and avoid the accident.<br></p>",<p>​We&#160;​made recommendations to theFederal Railroad Administration​ and Canadian Pacific Railway​​.<br></p>,,,,,,,,,,,,,,
78,Collision of_Two Monorails in Walt Disney World Resort,2009-07-05T04:00:00Z,28.3759733,-81.5515872,Closed,,,,,,,,"​​About 2&#58;00 a.m. on Sunday, July 5, 2009, two monorails&#160;collided on a fixed guideway system&#160;referred to as the Epcot beam&#160;near the Concourse station within Walt Disney World Resort in Lake Buena Vista, Florida. The accident occurred when the Pink monorail backed through an improperly aligned switch-beam&#160;and struck the Purple monorail. An operator and six passengers were on board the Purple monorail at the time of the collision. The operator was fatally injured; the passengers were not injured. The only occupant of the Pink monorail, the operator, was taken to a nearby hospital and treated and released. At the time of the accident, weather conditions were clear with light winds and a temperature of 76º Fahrenheit. One operating cab from each of the monorails was destroyed. Total damages were estimated at $24 million.<br>","<p>We determined&#160;that the probable cause of the July 5, 2009, collision between two monorails at Walt Disney World Resort in Lake Buena Vista, Florida, was the shop panel operator’s failure to properly position switch-beam 9 and the failure of the monorail manager acting as the central coordinator to verify the position of switch-beam 9 before authorizing the reverse movement of the Pink monorail. Contributing to the accident was Walt Disney World Resort’s lack of standard operating procedures leading to an unsafe practice when reversing trains on its monorail system.​<br></p>",,,,,,,,,,,,,,,
79,Collision of Two Washington Metropolitan Area Transit Authority Metrorail Trains Near Fort Totten Station,2009-06-22T04:00:00Z,38.9599563,-77.0056771,Closed,,,,,,,,"<p>​On Monday, June 22, 2009, about 4&#58;58 p.m., eastern daylight time, inbound Washington Metropolitan Area Transit Authority (WMATA) Metrorail train 112 struck the rear of stopped inbound Metrorail train 214. The accident occurred on aboveground track on the Metrorail Red Line near the Fort Totten station in Washington, D.C. The lead car of train 112 struck the rear car of train 214, causing the rear car of train 214 to telescope into the lead car of train 112, resulting in a loss of occupant survival space in the lead car of about 63 feet (about 84 percent of its total length). Nine people aboard train 112, including the train operator, were killed. Emergency response agencies reported transporting 52 people to local hospitals. Damage to train equipment was estimated to be $12 million.<br></p><p><br></p><iframe src=""https&#58;//www.youtube.com/embed/KHMosix9bQ0?controls=0"" title=""YouTube Player"" class=""youtube""></iframe>&#160;<p>​<br></p>","<p>We determined&#160;that the probable cause of the June 22, 2009, collision of Washington Metropolitan Area Transit Authority (WMATA) Metrorail train 112 with the rear of standing train 214 near the Fort Totten station was (1) a failure of the track circuit modules, built by GRS/Alstom Signaling Inc., that caused the automatic train control system to lose detection of train 214 (the struck train) and thus transmit speed commands to train 112 (the striking train) up to the point of impact, and (2) WMATA’s failure to ensure that the enhanced track circuit verification test (developed following the 2005 Rosslyn near-collisions) was institutionalized and used systemwide, which would have identified the faulty track circuit before the accident.<br></p><p>Contributing to the accident were (1) WMATA’s lack of a safety culture, (2) WMATA’s failure to effectively maintain and monitor the performance of its automatic train control system, (3) GRS/Alstom Signaling Inc.’s failure to provide a maintenance plan to detect spurious signals that could cause its track circuit modules to malfunction, (4) ineffective safety oversight by the WMATA Board of Directors, (5) the Tri-State Oversight Committee’s ineffective oversight and lack of safety oversight authority, and (6) the Federal Transit Administration’s lack of statutory authority to provide federal safety oversight.
</p><p>Contributing to the severity of passenger injuries and the number of fatalities was WMATA’s failure to replace or retrofit the 1000-series railcars after these cars were shown in a previous accident to exhibit poor crashworthiness.<br></p>","<p>We made&#160;safety recommendations to the U.S. Department of Transportation, the Federal Transit Administration, the Tri-State Oversight Committee, the Washington Metropolitan Area Transit Authority, the Board of Directors of the Washington Metropolitan Area Transit Authority, Alstom Signaling Inc., and six transit systems that use GRS track circuit modules (the Massachusetts Bay Transportation Authority, the Southeastern Pennsylvania Transportation Authority, the Greater Cleveland Regional Transit Authority, the Metropolitan Atlanta Regional Transportation Authority, the Los Angeles County Metropolitan Transportation Authority, and the Chicago Transit Authority).​​<br></p>",,,,,,,,,,,,,,
