,Title,Accident_x0020_Date,Geolocation_x0020_Latitude,Geolocation_x0020_Longitude,NSTB_x0020_Investigation_x0020_Status,NTSB_x0020_Title,Executive_x0020_Summary,Probable_x0020_Cause,AccidentContent,AccidentCount,AccidentHeader,DisclaimerContent,WhatHappened,WhatWeFound,WhatWeRecommended,IIC,LessonsLearned,Waterway,InvestigativeDetailVideo1,InvestigativeDetailVideo2,InvestigativeDetailVideo3,InvestigativeDetailVideo4,InvestigativeDetailVideo1Title,InvestigativeDetailVideo2Title,InvestigativeDetailVideo3Title,InvestigativeDetailVideo4Title,RelatedSafetyAlert,RelatedRecommendations,RelatedReports
68,"Rear-end Collision/Derailment, Conrail",1997-09-29T04:00:00Z,40.266645,-76.731973,Closed,,,,,,,,"<p>​​​On September 29, 1997, about 5&#58;45 p.m. eastern daylight time, eastbound Consolidated Rail Corporation (Conrail) train PIBE-8, consisting of 2 locomotive units ​and 136 cars, passed a stop and proceed signal at 30 mph and struck the rear locomotive unit of eastbound Conrail train ENS-103, consisting of 5 locomotive units. Train ENS&#2;103 was stopped at signal 1081E (milepost 104.2 at control point [CP] Tara) in Hummelstown, Pennsylvania. Each train was crewed by a conductor and an engineer. The conductor on train PIBE-8 sustained fatal injuries in the accident. No other injuries were reported. Damages were estimated at $571,700. Weather conditions were clear, with bright sunlight and a temperature of 65° F.<br></p>","<p>We&#160;determined&#160;that the probable cause of the accident was a phantom signal indication that resulted because the Consolidated Rail Corporation failed to ensure that the signal aspects displayed could be properly seen by train crews.&#160;
​​</p>",,,,,,,,,,,,,,,
69,"Derailment of Amtrak Train 4, Southwest Chief, on the Burlington Northern Santa Fe Railway",1997-08-09T04:00:00Z,35.312577,-113.915431,Closed,,,,,,,,"<p>​About 5&#58;56 a.m., on August 9, 1997, National Railroad Passenger Corporation (Amtrak) train 4, the Southwest Chief, derailed on the Burlington Northern Santa Fe Railway tracks about 5 miles northeast of Kingman, Arizona. Amtrak train 4 was en route from Los Angeles, California, to Chicago, Illinois, and had just left the Kingman station. The train was traveling about 89 mph on the eastbound track when both the engineer and assistant engineer saw a “hump” in the track as they approached bridge 504.1S. They applied the train’s emergency brakes. The train derailed as it crossed the bridge. Subsequent investigation revealed that the ground under the bridge’s supporting structure ​had been washed away by a flash flood.</p><p>Of the 294 passengers and 18 Amtrak employees on the train, 173 passengers and 10 Amtrak employees were injured. No fatalities resulted from the accident. The damages were estimated to total approximately $7.2 million.</p>","<p>We determined&#160;that the probable cause of this accident was displacement of the track due to the erosion and scouring of the ​inadequately protected shallow foundations supporting bridge 504.1S during a severe flash flood because the Burlington Northern Santa Fe management had not provided adequate protection, either by inspection or altering train speeds to fit conditions. Contributing to the accident was the failure of the Burlington Northern Santa Fe management to adequately address the erosion problems at bridge 504.1S.​</p>","<p>​We made&#160;​recommendations to the Burlington Northern Santa Fe Corporation, the Federal Railroad Administration, the Federal Highway Administration, the Arizona Department of Transportation, the National Railroad Passenger Corporation (Amtrak), the Mohave County Sheriff’s Department, the International Association of Chiefs of Police, the National Sheriffs’ Association, the Association of American Railroads, and the American Short Line and Regional Railroad Association. Also, we reiterated one safety recommendation to the Federal Railroad Administration.​</p>",,,,,,,,,,,,,,
70,Collision Between Union Pacific Freight Trains MKSNP-01 and ZSEME-29,1997-07-02T04:00:00Z,39.214552,-95.924966,Closed,,,,,,,,"<p>​​About 2&#58;15 a.m., July 2, 1997, westbound Union Pacific (UP) freight train NP-01, operating on a siding track, proceeded past a wayside stop signal at the end of the siding and collided with the side of eastbound UP freight train ME-29, which was operating on a mainline track on the UP railroad near Delia, Kansas. The NP-01 train engineer was killed, and the NP-01 train conductor sustained minor injuries.<br></p>","<p>​​​We determines that the probable cause of this collision and derailment was the failure of the of the NP-01 engineer to stop at the stop signal, enabled by the failure of Union Pacific management to ensure redundant safety systems for train operations and control, including effective crew resource management techniques and technological advances for crew alertness. Contributing to the collision and derailment was the failure of the Federal Railroad Administration and the railroad industry to aggressively develop and implement a positive train separation control system.<br></p>","<p>​​We made&#160;recommendations to the FRA, the UP, the Brotherhood of Locomotive Engineers, and the United Transportation Union.​</p>",,,,,,,,,,,,,,
71,Collision and Derailment of Union Pacific Railroad Freight Trains 5981 North and 9186 South,1997-06-22T04:00:00Z,29.149993,-98.897074,Closed,,,,,,,,"<p>​At 10&#58;52 p.m. on June 22, 1997, Union Pacific Railroad (UP) freight trains 5981 North and 9186 South collided head-on in Devine, Texas. The trains were operating on a single main track with passing sidings in dark (nonsignalized) territory in which train movement was governed by conditional track warrant control authority through a dispatcher. The conductor from 5981 North, the engineer from 9186 South, and two unidentified individuals who may have been riding on 5981 North were killed in the derailment and subsequent fire. The engineer from 5981 North received minor injuries, and the conductor from 9186 South was seriously burned. Estimated damages exceeded $6 million.<br></p>",<p>We ​​determined&#160;that the probable cause of this accident was the failure of the third-shift dispatcher to communicate the correct track warrant information to the traincrew and to verify the ​accuracy of the read-back information because the Union Pacific Railroad management had not established and implemented workload policies and operational procedures to ensure a safe dispatching system and the Federal Railroad Administration had failed to provide standards and oversight in all aspects of train dispatching operations. Contributing to the accident was the lack of an installed positive train separation control system that would have prevented the trains from colliding by automatically intervening in their operation because of inappropriate actions being taken.​</p>,"<p>​​We made recommendations to the UP, the FRA, and the Texas Railroad Commission. In addition, we reiterated&#160;a safety recommendation to the FRA.​</p>",,,,,,,,,,,,,,
72,"Grade Crossing/Derailment, Dallas Area Rapid Transit",1997-06-03T04:00:00Z,32.699791,-96.796107,Closed,,,,,,,,"​​Dallas Area Rapid Transit (DART) train No. 114, consisting of two articulated light-rail-vehicles (LRV) struck a Caterpillar front-end loader (earth moving machine) at the intersection of Lancaster Road and Fordham Road in ​Dallas, Texas at 4&#58;55 p.m., central daylight time, on June 3, 1997. The train was traveling at a recorded speed of 37 mph in 35-mph territory when the accident occurred. The lead wheels of the lead car, LRV 114, were derailed, and 19 of the 20 passengers on the train sustained minor injuries. The operator of the front-end loader sustained a broken arm, lacerations and contusions. The damages associated with the accident were about $920,166.<br>","<p>We determined&#160;that the probable cause of this accident was the driver of the front-end loader for some unknown reason proceeded through a red traffic light and turned left, directly into the path of the oncoming train.​​</p>",,,,,,,,,,,,,,,
73,"Rear-end Collision, Missouri and Northern Arkansas Railroad, Branson Scenic Railroad",1997-05-14T04:00:00Z,36.637150,-93.216656,Closed,,,,,,,,"<p>​​On May 14, 1997, about 9&#58;00 p.m., central daylight time, a Missouri and Northern Arkansas Railroad (M&amp;NA) train, the Cotter North local, was traveling northbound in nonsignaled territory when it entered a siding track and collided with an unattended and unoccupied Branson Scenic Railway (BSR) excursion train. The collision occurred in downtown Branson, Missouri, on the M&amp;NA Aurora Subdivision at milepost (MP) 447.3. When the collision occurred, the lead locomotive unit of the striking train derailed and caught fire. Also, both locomotive units of the parked train derailed. Both train crewmembers of the M&amp;NA train sustained minor injuries. The costs associated with the accident were $410,625.<br></p>",<p>We determined&#160;that the cause of this accident was the failure of the BSR chief mechanical employee to ensure that the switch was properly lined before applying the blue signal lock because he was preoccupied with disagreements that he had with the BSR general manager.​​</p>,,,,,,,,,,,,,,,
74,"Derailment, Norfolk Southern Railway Company",1997-05-02T04:00:00Z,38.797961,-77.599857,Closed,,,,,,,,"<p>​​On May 2, 1997, about 2&#58;45 p.m., eastern daylight time, Norfolk Southern (NS) westbound freight train No. NS214 derailed 3 locomotives and 7 cars while traversing the Gainesville Depot Track hand-operated switch in Gainesville, Virginia. The accident occurred on the Washington District of the NS Piedmont Division. No injuries were reported as a result of the accident, but one person in a building adjacent to the siding was seriously injured when the building was struck by a derailed auto rack. There was a release of hazardous materials as a result of one trailer on a flat car overturning. Approximately 2500 gallons of diesel fuel and 100 gallons of flammable liquid were spilled. There was no evacuation. Total estimated damages were $650,000.<br></p>",<p>We determined&#160;that the probable cause of this accident was the failure of the crew of train E43 to restore the east end Gainesville switch to a normal position to permit main line movements of trains and the failure of eastbound train 213 to observe and report the improperly lined switch.​</p>,,,,,,,,,,,,,,,
75,"Employee Fatality, Southeastern Pennsylvania Transportation Authority",1997-04-24T04:00:00Z,39.9599828,-75.2260927,Closed,,,,,,,,"<p>​​On April 24, 1997, at approximately 12&#58;02 a.m., eastern daylight time, a Southeastern Pennsylvania Transportation Authority (SEPTA) tra​ck workman was fatally injured when he was struck by a SEPTA subway train at the 52nd Street Station in Philadelphia, Pennsylvania.</p>","<p>We determined&#160;that the probable cause of this accident was the failure of the two trackmen to obtain permission from the train dispatcher to perform the assigned work, and their failure to properly protect themselves by placing yellow lanterns or banners as required by SEPTA rules. Contributing to the accident was the lack of management oversight to have a program to monitor the performance of track department personnel.​</p>",,,,,,,,,,,,,,,
76,"Derailment, Consolidated Rail Corporation",1997-04-21T04:00:00Z,41.506354,-82.9127814,Closed,,,,,,,,"<p>​​On April 21, 1997, about 11&#58;29 a.m., eastern daylight time, a Consolidated Rail Corporation (CR) eastbound freight train ELBU-1 derailed 31 cars at milepost (MP) 253 on CR’s Chicago Line, near Sandusky, Ohio. The train consisted of 2 locomotive units and 136 cars and was manned by an engineer and a conductor. There were no injuries. At the time of the accident, it was cloudy with an ambient temperature reported at 51° F. Total damage was estimated at $ 1.1 million.<br></p>",<p>We determined​&#160;that the probable cause of this accident was the engineer’s improper handling of the throttle and the dynamic brake which allowed the slack to run-in and cause enough lateral and vertical in-train forces to derail the train.​</p>,,,,,,,,,,,,,,,
77,"Rear-end Collision, Union Pacific Railroad Company",1997-02-21T05:00:00Z,27.9272902,-97.6010679,Closed,,,,,,,,"<p>​​On February 21, 1997, about 2&#58;08 a.m., central standard time, Union Pacific Railroad (UP) northbound freight train 1HGHEM 20 (train EM-20) collided with the rear car of UP northbound freight train BVFW-20 (train BVFW). The rear-end collision occurred on the UP’s Brownsville Subdivision Main Line at milepost (MP) 152.54, near Odem, Texas.</p><p>The two rear cars of train BVFW were derailed and the lead locomotive of the striking train was damaged. At the time of the collision, it was reported to be foggy with an ambient temperature of 54° F. Total damages were estimated at $31,000.<br></p>","<p>​​We&#160;determined&#160;that the probable cause of this accident was that the crew of train BVFW-20 were inattentive to their duties and failed to ascertain that the rear of their train was not clear of the yard limits in Odem, Texas. Contributing to the accident was the incorrect consist information supplied by the clerk.​</p>",,,,,,,,,,,,,,,
78,"Grade Crossing Collision, National Railroad Passenger Corporation (Amtrak) with Coastal Transport Tractor- semitrailer",1997-02-05T05:00:00Z,30.462896,-81.784152,Closed,,,,,,,,"<p>​​About 4&#58;45 p.m., eastern standard time, on February 5, 1997, National Railroad Passenger Corporation (Amtrak) train P098, the Silver Meteor, while operating over CSX&#160; Transportation (CSXT) tracks, struck a tractor-semitrailer combination at Old Kings&#160; Road in Jacksonville, Florida. The locomotive and four leading cars derailed. Of the 182&#160; passengers and crew onboard the train, 15 reported injuries. The injured passengers were&#160; treated and released the same day. The locomotive engineer and assistant engineer were ​&#160;hospitalized and released after 48 hours with minor injuries. The tractor-semitrailer was&#160; destroyed. The truck driver had exited the truck prior to the collision and was not injured.&#160; Damages are estimated at $1,410,000. Weather at the time was clear, with a temperature of 70° F.</p>",<p>​​We determined that the probable cause of this accident was the tractor-semitrailer driver’s improper turn on a narrow road that&#160; resulted in fouling a grade crossing and the truckdriver’s failure to use available&#160; communication devices to warn authorities that his vehicle was fouling the tracks.​</p>,,,,,,,,,,,,,,,
79,"Employee Fatality, Massachusetts Bay Transportation Authority, Ruggles Street Station",1997-01-30T05:00:00Z,42.337334,-71.088254,Closed,,,,,,,,"<p>On January 30, 1997, about 9&#58;42 a.m., eastern standard time, a
Massachusetts Bay Transportation Authority (MBTA) system track repairman
was fatally injured when he was struck by northbound MBTA subway train No.
1285, north of the Ruggles Street Station.<br></p>","<p>​We determined&#160;that the probable cause of this accident was the inadequate oversight of track maintenance employees on the right-of-way by the Massachusetts Bay Transportation Authority. Contributing to the accident was the lack of a Safety Rule Book and periodic safety rules training for the track department employees by the Massachusetts Bay Transportation Authority. Additionally, the MBTA had no procedures that assured that all employees read and understand the Monthly Safety Bulletins.<br></p>",,,,,,,,,,,,,,,
80,"Derailment, Apache Railway Company",1997-01-27T05:00:00Z,34.825669,-110.151721,Closed,,,,,,,,"<p>​​At approximately 8&#58;00 p.m., mountain standard time, on January 27, 1997, Apache Railway train APA No. 81 derailed 46 cars, 2 miles south of Holbrook, Arizona. The 46 cars were part of a 78-car train. The crew was removing one car from the train when the remainder of the train rolled down a 1.7-percent descending grade, finally derailing on a 6 degree curve. Two tank cars derailed. One tank car containing hydrogen peroxide was compromised and released its entire contents. A fire ignited in the wreckage; it was generally confined to cars containing waste paper. Local emergency responders evacuated 150 people from a nearby residential area until the morning of January 28, 1997. There were no fatalities or injuries. Damages were estimated at $2.06 million.<br></p>",<p>We determined&#160;that the probable cause of this accident was the conductor’s closing of the angle cock and bottling the air on the remaining portion of the train which prevented the emergency brakes from being applied. Contributing to the accident was the engineer supporting the actions of the conductor.<br></p>,,,,,,,,,,,,,,,
81,"Derailment, National Railroad Passenger Corporation Union Pacific Railroad Company",1997-01-13T05:00:00Z,41.099739,-105.160343,Closed,,,,,,,,"<p>​​At about 3&#58;45 p.m., mountain standard time, on January 13, 1997, Amtrak train No. 25, consisting of 3 locomotive units, 2 baggage cars, and 7 passenger cars, derailed the 2nd and 3rd locomotive units and all 9 cars near milepost (MP) 528.5 on the Union Pacific Railroad (UP) in Granite, Wyoming. The train was traveling at a recorded speed of 59 mph in 70-mph territory when the derailment occurred.</p><p>Twenty of the 109 passengers, 3 of the 12 on-board-service personnel, and 1 of the 5 operating crew members sustained minor injuries. The costs associated with the accident were $1,706,651.<br></p>",<p>​​We determined&#160;that the probable cause of this accident was a field weld on the end of a rail that broke under the moving train because the rail was not properly preheated prior to welding.&#160;​​</p>,,,,,,,,,,,,,,,
82,Derailment of Union Pacific Railroad Unit Freight Train 6205 West,1997-01-12T05:00:00Z,35.044432,-115.611360,Closed,,,,,,,,"<p>​​On January 12, 1997, about 11&#58;52 a.m. Pacific standard time, the Union Pacific Railroad unit freight train 6205 west derailed 68 cars on the Union Pacific Railroad Los Angeles Subdivision, milepost 238.7, near Kelso, California. The train consisted of 3 locomotive units and 75 loaded covered hopper cars. While descending Cima Hill, the engineer inadvertently activated the multiple-unit engine shutdown switch, which shut down all the locomotive unit diesel engines and eliminated the train’s dynamic braking capability. The train rapidly accelerated beyond the 20-mph authorized speed limit despite the engineer’s efforts to increase the train’s air braking, which the engineer placed in emergency 1 minute and 13 seconds after dynamic braking loss. The train’s consist weight was listed at an average of 13 tons per car less than the train actually weighed. The train eventually reached a speed of 72 mph and derailed 68 of its 75 cars while ​exiting a siding near Kelso, California. No fatalities, injuries, fires, or hazardous materials releases resulted from the accident. The total damage cost was $4,079,152.<br></p>","<p>​​We&#160;determined&#160;that the probable cause of the derailment was (1) a prolonged pattern of inattention and lack of action by Union Pacific Railroad management to protect effectively or relocate the multiple-unit engine shutdown switch in SD60M locomotives after the switch had repeatedly been recognized as subject to inadvertent activation; and (2) failure of Union Pacific Railroad management to adequately address critical safety issues such as dynamic braking system operational reliance and protection, and authorized maximum train speeds in the event of dynamic braking failure. Contributing to the severity of the accident was the failure of Union Pacific Railroad management to ensure accurate car weight assessment and training for operating personnel on retainer-setting procedures and effects.&#160;​</p>","<p>​We made ​recommendations to the Federal Railroad Administration, the Association of American Railroads, and the Union Pacific Railroad.&#160;​​</p>",,,,,,,,,,,,,,
83,"Derailment, Burlington Northern Santa Fe",1997-01-11T05:00:00Z,43.523271,-108.177794,Closed,,,,,,,,"<p>​​On January 11, 1997, at approximately 6&#58;00 a.m., mountain standard time, a Burlington Northern Santa Fe Railroad freight train, Extra 8520 West, derailed 22 cars at milepost (MP) 326.5. The crew was uninjured. Estimated damages were $72,800.&#160;</p>",<p>​We&#160;​determined&#160;that the probable cause of this accident was the rail breaking as a result of an internal defect referred to as a detail fracture. Contributing to the cause of the accident was the inability of the ultrasonic rail detection equipment to readily identify internal defects in rail with surface defects.​​</p>,,,,,,,,,,,,,,,
84,"Fatality, National Railroad Passenger Corporation",1996-11-27T05:00:00Z,40.763464,-74.0737303,Closed,,,,,,,,"<p>​​On Wednesday, November 27, 1996, at about 6&#58;07 a.m., eastern standard time, a westbound National Railroad Passenger Corporation (Amtrak) passenger train 101, operating on eastward track No. 1 over the Metropolitan Division at a recorded speed of 86 mph, struck and fatally injured an Amtrak maintenance-of-way employee (flagman) at milepost (MP) 4.84 in Secaucus, New Jersey. Reported weather conditions were broken overcast skies, windy and cold with an ambient temperature of 25 ° F. Visibility was restricted due to early dawn.<br></p>",<p>​​We&#160;determined&#160;that the probable cause of this accident was the unsafe condition presented by the inadequate construction of the stairway leading to the right-of-way of the high-speed main track. The stairway did not provide the flagman a safe location to observe the track for approaching trains.​​</p>,,,,,,,,,,,,,,,
85,"Rear-End Collision, Southern Pacific Transporation Company",1996-08-30T04:00:00Z,33.940631,-117.000294,Closed,,,,,,,,"<p>​​About 8&#58;10 a.m., Pacific daylight time, on August 30, 1996, a Southern Pacific Lines (SP) freight train SP 7405 East collided with the rear end of standing SP freight train 1 LBBPX-29, near Beaumont, California. SP 7405 East was moving at about 20 mph at the time of the collision. The lead locomotive unit from the striking train and the rear car on the standing train were derailed. Fuel oil was released from the derailed locomotive when the fuel tank ruptured in the collision; however, the spill was contained to the immediate accident site. There were no injuries. Monetary damage was estimated to be $176,000.<br></p>",<p>​​We determined&#160;that the probable cause of this accident was the engineer and the conductor of the striking train mistakenly interpreted the restricted signal indication to be clear because of sunglare.​​</p>,,,,,,,,,,,,,,,
86,"Head-on Collision, Trains Q317-19 and Q316-18, CSXT Railroad",1996-08-20T04:00:00Z,39.4945318,-80.5611628,Closed,,,,,,,,"<p>​​About 5&#58;22 a.m., eastern daylight time, on August 20, 1996, a CSX Transportation (CSXT) eastbound freight train Q316-18 collided head-on with westbound CSXT train Q317-19 (lead Engine No. 23) while operating on the CSXT’s Short Line Subdivision, near Smithfield, West Virginia.</p><p>Train Q316-18 consisted of 3 locomotives and 27 cars, and was 1373 feet in length and had 2773 trailing tons. There were two crewmembers in the operating compartment of the lead locomotive&#58; an engineer and a conductor.</p><p>Train Q317-19 consisted of 3 locomotives and 41 cars, and was 2274 feet in length and had 1888 trailing tons. The train was manned by an engineer, and a conductor, who were riding in the operating compartment of the lead locomotive.</p><p>As a result of the collision, a total of 4 locomotive units and 11 cars from both trains were derailed; three locomotives were destroyed. Two crewmembers received serious injuries and two crewmembers received fatal injuries. A tank car containing polyvinyl chloride was ruptured and an undetermined amount of product was spilled. Local police evacuated a ½ square mile area near the accident site as a precautionary measure. Total damages were estimated at $3,848,914. At the time of the collision, weather conditions were reported to be foggy with an ambient temperature of 64° F.</p>",<p>​​We&#160;determined&#160;that the probable cause of this accident was failure of the crew of eastbound train Q316-18 to comply with the DTC authorization despite receiving and confirming the information from the dispatcher.​​​</p>,,,,,,,,,,,,,,,
87,"Employee Fatality, Consolidated Rail Corporation",1996-06-29T04:00:00Z,43.07640103,-76.93604282,Closed,,,,,,,,"<p>​​About 7&#58;30 a.m., eastern daylight time, on Saturday, June 29, 1996, westbound Consolidated Rail Corporation (CR) freight train TV-77 struck a Loram Badger ditch digger near Lyons, New York. The accident occurred on CR’s River Line at milepost (MP) 332.2. There are two main tracks; one is designated main track 1 and the other, main track 2. The Ditch Digger was working on track 2 and obstructing track 1. The left-front side of train TV-77’s lead locomotive unit, CR 5016, struck the Ditch Digger’s conveyor belt which was extending across track 1. The impact crushed the nose and the south side of the locomotive cab. Train TV-77 had an engineer and a conductor. The conductor was fatally injured as a result of the impact. There were no reported injuries to the engineer or to the crew of the Ditch Digger. The collision occurred with the train moving 20 mph and in emergency braking. The weather conditions at the time of the accident were overcast skies, with an ambient temperature reported at 65° F.<br></p>","<p>We ​determined that the probable
​​cause of this accident was the failure of the crewmembers of train TV-77 to comply with the Bulletin Order because they were inattentive to their duties.<br></p>",,,,,,,,,,,,,,,
88,"Derailment, Montana Rail Link",1996-06-02T04:00:00Z,47.9964542,-115.7621166,Closed,,,,,,,,"<p>​​On June 2, 1996, a Montana Rail Link freight train 05 021 MS 02, en route from Missoula, Montana, to Seattle, Washington, derailed the third and fourth locomotives and 15 loaded freight cars while traveling 58 mph near Noxon, Montana. The assistant engineer was at the controls as the train descended a slight grade. He stated he was coasting when he heard a loud bang and the automatic air brakes were applied in emergency application. The assistant engineer turned around and saw the ensuing derailment.&#160;</p><p>No release of hazardous materials, injuries, or fire occurred in the accident. Monetary damages were estimated to be $2.5 million.&#160;</p><p>A broken rail with a vertical split head was discovered at the initial point of derailment. The last ultrasonic inspection of this rail section did not disclose any internal defects.&#160;<br></p>​​<br>","<p>​​We&#160;determined&#160;that the probable cause of this accident was a rail section that fractured in vertical split head mode under the passing train, which was induced from rail with reduced load bearing capacity because of head and gauge face wear. Contributing to the cause of the accident was the inability of the ultrasonic rail detection equipment to readily identify internal defects in rail with surface defects.​</p>",,,,,,,,,,,,,,,
89,"Collision/Derailment, Gateway Western Railway",1996-05-12T04:00:00Z,39.4386611,-90.882276,Closed,,,,,,,,"<p>​​Gateway Western Railway (GWWR) train Extra 2942 East, consisting of 5 locomotive units and 51 loaded intermodal cars, collided into the side of the rear car of the standing GWWR train Extra 2037 West, which had entered a siding to permit the eastbound train to pass. The Extra GWWR 2037 West train consisted of 4 locomotive units, 44 loaded and 47 empty freight cars. The accident occurred at about 5&#58;50 a.m., central daylight time, on May 12, 1996 at milepost (MP) 264.2 of the GWWR No. 2 Subdivision, about 2 miles east of Pleasant Hill, Illinois.<br></p>",<p>​​We&#160;determined&#160;that the probable cause of this accident was the failure of the conductor and engineer of Extra 2037 West to provide adequate protection for the rear end of the train and ensure that the rear end of the train did not obstruct the main track.​​</p>,,,,,,,,,,,,,,,
90,"Derailment and Hazardous Materials Release with Fatality, Montana Rail Link",1996-04-11T04:00:00Z,47.0028984,-114.4871589,Closed,,,,,,,,"​​About 4&#58;10 a.m., mountain daylight time, on April 11, 1996, 19 cars from Montana Rail Link (MRL) freight train 01-196-10 derailed near Alberton, Montana. Six of the derailed cars contained hazardous materials. One derailed tank car containing chlorine (a poison gas) ruptured, releasing 130,000 pounds of chlorine into the atmosphere; another tank car containing potassium hydroxide solution (potassium cresylate, a corrosive liquid) lost 17,000 gallons of product; and a covered hopper car containing sodium chlorate (an oxidizer) spilled 85 dry gallons onto the ground.<br>",<p>​​We&#160;determinesd&#160;that the probable cause of this accident was a rail section that fractured in vertical split head mode under the passing train induced by rail with reduced load bearing capacity because of head and gage face wear. Contributing to the cause of the accident was the inability of the ultrasonic rail defect detection equipment to readily identify internal defects in rail with surface defects.​​</p>,,,,,,,,,,,,,,,
91,"Light-Rail Vehicle Rear-End Collision, Southeastern Pennsylvania Transportation Authority",1996-03-11T05:00:00Z,39.9525204,-75.1967979,Closed,,,,,,,,"<p>​​About 7&#58;10 a.m., on Monday, March 11, 1996, Southeastern Pennsylvania Transportation Authority (SEPTA) Light-Rail-Vehicle (LRV) 9037 struck 2 standing LRVs (9081 &amp; 9018) in the tunnel between 36th Street Station and 37th Street Station, in Philadelphia, Pennsylvania. LRV 9037 had a crew of one operator and the two standing trains each had one operator. Eighty-nine of the 126 passengers were transported to local hospitals. After being checked for injuries all but 1 of the passengers were released. The three operators were uninjured in the collision. Weather conditions were cloudy, daylight and 47 0 F.&#160; Damages were estimated to be about $82,800.<br></p>",<p>​We&#160;​​determined&#160;that the probable cause of this accident was failure of the operator of LRV 9037 to comply with the 10-mph speed restriction and his failure to stop at the stop signal located 297 feet from the point of the collision because he was inattentive.<br></p>,,,,,,,,,,,,,,,
92,"Derailment and Hazardous Materials Release, Southern Pacific Lines",1996-02-21T05:00:00Z,39.3210892,-106.3313243,Closed,,,,,,,,"​​On February 21, 1996 at about 5&#58;55 a.m., mountain standard time, Southern Pacific Lines freight train 1ASRVM-18 derailed 39 cars and 2 locomotives while descending the Tennessee Pass, a 3.0 percent grade in the Rocky Mountains of Colorado. The train’s three-member traincrew consisted of a locomotive engineer, a student locomotive engineer, and a conductor. According to the conductor, the train was being operated by the student engineer. As the train started the mountainous descent it began gaining speed and eventually ran away. The runaway train broke apart three different times, resulting in three separate derailments.<br>","<p>​​We determined&#160;that the probable cause of this accident was the mismanagement of the air brake system by the student engineer, allowing the speed of the train to increase to the point where the brake system no longer had the ability to stop the train, and the failure of the locomotive engineer to ensure proper train control.&#160;​​</p>",,,,,,,,,,,,,,,
93,Collision and Derailment of Maryland Rail Commuter MARC Train 286 and National Railroad Passenger Corporation AMTRAK Train 29,1996-02-16T05:00:00Z,39.000551,-77.041776,Closed,,,,,,,,"<p>​About 5&#58;39 p.m. on February 16, 1996, Maryland Rail Commuter (MARC) train 286 collided with National Railroad Passenger Corporation (Amtrak) passenger train 29 near Silver Spring, Maryland. En route from ​Brunswick, Maryland, to Union Station in Washington, DC, MARC train 286 was traveling under CSX Transportation Inc. (CSXT) operation and control on CSXT tracks. MARC train 286 passed an APPROACH signal before making a station stop at Kensington, Maryland; proceeded as if the signal had been CLEAR; and, then, could not stop for the STOP signal at Georgetown Junction, where it collided with Amtrak train 29. All 3 CSXT operating crewmembers and 8 of the 20 passengers on MARC train 286 were killed in the derailment and subsequent fire. Eleven passengers on MARC train 286 and 15 of the 182 crewmembers and passengers on Amtrak train 29 were injured. Estimated damages exceeded $7.5 million.​<br><br></p>","<p>We determined&#160;that the probable cause of this accident was the apparent failure of the engineer and the traincrew because of multiple distractions to operate MARC train 286 according to signal indications and the failure of the Federal Railroad Administration, the Federal Transit Administration, the Maryland Mass Transit Administration, and the CSX Transportation Inc. to ensure that a comprehensive human factors analysis for the Brunswick Line signal modifications was conducted to identify potential sources of human error and to provide a redundant safety system that could compensate for human error.</p><p>Contributing to the accident was the lack of comprehensive safety oversight on the CSX Transportation Inc./Maryland Rail Commuter system to ensure the safety of the commuting public. Contributing to the severity of the accident and the loss of life was the lack of appropriate regulations to ensure adequate emergency egress features on the railroad passenger cars.​</p>","<p>​We made recommendations to the Federal Railroad Administration, the Federal Transit Administration, CSX Transportation Inc., the Maryland Mass Transit Administration, the U.S. Department of Transportation, the Federal Emergency Management Agency, the Governor and the General Assembly of the State of Maryland, the Association of American Railroads, the Baltimore County Emergency Management Agency, the Metropolitan Washington Council of Governments, the Jefferson County Commissioners, the Berkeley County Commissioners, the American Short Line Railraod Association, the Brotherhood of Locomotive Engineers, the United Transportation Union, the International Brotherhood of Teamsters, and&#160;the American Public Transit Association.</p><p>We reiterated recommendations to the Federal Railraod Administration, and&#160;the Electro-Motive Division of General Motors.<br></p>",,,,,,,,,,,,,,
94,Near Head-on Collision and Derailment of Two New Jersey Transit Commuter Trains,1996-02-09T05:00:00Z,40.789870,-74.032596,Closed,,,,,,,,"<p>​On February 9, 1996, about 8&#58;40 a.m., eastbound New Jersey Transit (NJT) commuter train 1254 collided nearly head-on with westbound NJT commuter train 1107 near Secaucus, New Jersey.​ About 400 passengers were on the two trains. The engineers on both trains and one passenger riding on train 1254 were killed in the collision.<br></p>","We determined&#160;that the probable cause of New Jersey Transit (NJT) train 1254 proceeding<p>through a stop indication and striking another NJT commuter train was the failure of the train 1254 engineer to perceive correctly a red signal aspect because of his diabetic eye disease and resulting color vision deficiency, which he failed to report to New Jersey Transit during ​annual medical examinations. Contributing to the accident was the contract physician’s use of an eye examination not intended to measure color discrimination.<br></p>","<p>​We made&#160;​recommendations to the Federal Railroad Administration, the New Jersey Transit, the Association of American Railroads, the American Public Transit Association, the Brotherhood of Locomotive Engineers, and the United Transportation Union.​​</p>",,,,,,,,,,,,,,
